airavata-django-portal,1.0,1.0,0.25,1.0,1.0,0.5,1.0,1.0,1.0,0.9,1.0,0.9,0.75,1.0,0.9047619047619048,0.6,0.75,1.0,1.0,1.0,0.8888888888888888,1.0,1.0,1.0,1.0,1.0,0.75,0.75,1.0,1.0,0.5,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,0.7727272727272727,1.0,1.0,1.0,0.125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.3333333333333333,0.9117647058823529,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8695652173913043,1.0,1.0,1.0,0.8571428571428571
airflow,0.25,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,0.9090909090909091,1.0,0.9090909090909091,0.8,0.6,0,1.0,1.0,1.0,0.7447916666666666,0.8341232227488151,1.0,1.0,1.0,1.0,1.0,1.0,0.21052631578947367,1.0,0.10810810810810811,1.0,0.875,0.6666666666666666,1.0,1.0,1.0,0.8221614227086184,0.7,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.8846153846153846,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.3333333333333333,0.8636363636363636,1.0,0.6,1.0,1.0,1.0,1.0,1.0,1.0,0.7142857142857143,0.6,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,0,0.8888888888888888,0.5384615384615384,0.4166666666666667,1.0,1.0,0.3333333333333333,0.6631578947368421,1.0,1.0,1.0,1.0,0.35294117647058826,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.8181818181818182,1.0,1.0,0.5882352941176471,1.0,1.0,0,1.0,0.05263157894736842,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,0.1111111111111111,1.0,1.0,1.0,1.0,1.0,0.7161981258366801,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,0.6119402985074627,1.0,1.0,0.4,1.0,0.2,1.0,1.0,0.4375,1.0,1.0,1.0,1.0,1.0,0.9148936170212766,0.6666666666666666,1.0,0.8517241379310345,1.0,0.43243243243243246,1.0,0.05555555555555555,1.0,1.0,0.75,0.42857142857142855,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,0.6666666666666666,0.5,0.7037037037037037,1.0,0.5,0.001221001221001221,1.0,1.0,1.0,1.0,1.0,0.9473684210526315,0.9285714285714286,1.0,1.0,1.0,0.1,1.0,0.875,1.0,0.8869565217391304,0.55,1.0,1.0,0.75,0.075,0.875,1.0,1.0,1.0,1.0,0.625,1.0,1.0,1.0,0.75,0,0.5,1.0,1.0,1.0,1.0,1.0,0.9838709677419355,0.875,0.45454545454545453,1.0,1.0,0.6153846153846154,0.5,1.0,0.16666666666666666,0.2857142857142857,1.0,0.19672131147540983,1.0,1.0,0.9545454545454546,1.0,1.0,1.0,0.3333333333333333,0.7692307692307693,0.6296296296296297,0.6666666666666666,0.625,0.8682170542635659,1.0,0.5,0.875,1.0,0.75,0.625,1.0,1.0,1.0,1.0,1.0,0.4,0.5625,1.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5833333333333334,1.0,1.0,1.0,1.0,0.3684210526315789,1.0,0.5,1.0,1.0,1.0,0.7142857142857143,1.0,1.0,1.0,0.8219895287958116,1.0,1.0,0,1.0,1.0,0,0.75,1.0,1.0,1.0,1.0,0.9444444444444444,1.0,1.0,0.7608695652173914,1.0,1.0,0.9310344827586207,0.6,0.35,1.0,0.5,0.5,0.6666666666666666,0.25,1.0,0.35,1.0,1.0,1.0,1.0,1.0,0.13953488372093023,1.0,1.0,1.0,0.5833333333333334,1.0,1.0,0.5,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.893970893970894,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.625,0.41935483870967744,0.9285714285714286,1.0,1.0,1.0,1.0,0.9333333333333333,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.09090909090909091,1.0,1.0,0.6666666666666666,0.75,1.0,1.0,1.0,0.875,1.0,1.0,1.0,0.7916666666666666,1.0,1.0,1.0,0,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.8888888888888888,1.0,0.25,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,0.7,1.0,0.6285714285714286,1.0,1.0,0.45454545454545453,0.16666666666666666,1.0,1.0,0.5,1.0,1.0
allura,1.0,0.5773195876288659,1.0,1.0,0,0.6363636363636364,0.8333333333333334,0.5,1.0,1.0,0.8333333333333334,1.0,1.0,0.23076923076923078,1.0,0.6666666666666666,0.16666666666666666,1.0,1.0,0.3333333333333333,1.0,0.7272727272727273,1.0,0.75,1.0,1.0,0.7692307692307693,1.0,1.0,1.0,0.8297872340425532,0.02040816326530612,1.0,1.0,0.6666666666666666,1.0,0.6447368421052632,0.3333333333333333,1.0,1.0,0.16666666666666666,1.0,0.5882352941176471,0.7142857142857143,0.75,0.75,1.0,0.3333333333333333,1.0,1.0,1.0,0.18867924528301888,0.6666666666666666,1.0,0.12944983818770225,1.0,1.0,0.037037037037037035,0,1.0,1.0,0.2857142857142857,0.6938775510204082,1.0,0,1.0,1.0,1.0,0.25,0.625,1.0,0.125,1.0,1.0,1.0,0.36363636363636365,0.7181208053691275,1.0,0.3684210526315789,0.1064516129032258,1.0,0,1.0,0.75,1.0,1.0,0.13793103448275862,0.6666666666666666,1.0,1.0,0.25,1.0,1.0,0.8,0.5,1.0,0.7156862745098039,1.0,0.8666666666666667,0.2265625,1.0,1.0,0.4909090909090909,0.32,1.0,1.0,1.0,0.3076923076923077,1.0,0.6666666666666666,1.0,0.981651376146789,1.0,0.5708502024291497,1.0,1.0,0.6820809248554913,0.6666666666666666,0.28,0.4759036144578313,1.0,0.25,1.0,1.0,1.0,0.6195652173913043,1.0,0.14285714285714285,0.5481099656357389,1.0,0,0.8181818181818182,1.0,0.5,0.3684210526315789,1.0,0.52,1.0,0.75,1.0,1.0,1.0,1.0,0.25,0.6666666666666666,0.6666666666666666,0.5,0.8333333333333334,1.0,1.0,1.0,0.1891891891891892,1.0,0.9354838709677419,1.0,0.5714285714285714,1.0,0,0.18699186991869918,1.0,0.8607594936708861,1.0,0.14285714285714285,1.0,0.5,0.8333333333333334,1.0,0.8571428571428571,0.75,0.625,1.0,1.0,0.45714285714285713,0.6666666666666666,0.2,0.220703125,0.75,1.0,0.30434782608695654,1.0,1.0,1.0,1.0,1.0,1.0,0.46226415094339623,1.0,1.0,0.8,0.4117647058823529,0.9375,0.5,1.0,0.9615384615384616
ansible,1.0,1.0,1.0,1.0,1.0,0.09090909090909091,1.0,0.25,1.0,0,0.6666666666666666,0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0.6666666666666666,0.11538461538461539,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,0.75,1.0,0,1.0,1.0,1.0,0.5,1.0,0,0.631578947368421,1.0,0.375,1.0,1.0,1.0,0,1.0,0,0,1.0,0,0.95,1.0,0,1.0,1.0,1.0,0,0.16666666666666666,0,1.0,1.0,0.8213592233009709,1.0,0.09230769230769231,1.0,1.0,0.6,0,1.0,0.16666666666666666,0.972181551976574,1.0,0.6363636363636364,0.07017543859649122,1.0,0,0,0.3333333333333333,1.0,0.16666666666666666,1.0,0,0,1.0,1.0,1.0,1.0,0,0.5,0,0,0.25,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,0.8235294117647058,1.0,1.0,1.0,0.21428571428571427,0.8235294117647058,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0,0.9564411492122336,1.0,0,1.0,1.0,1.0,1.0,0.625,0,0,0.5121951219512195,1.0,1.0,0.14285714285714285,0.25,1.0,0,0,1.0,1.0,1.0,1.0,0.7659574468085106,1.0,1.0,0.8429752066115702,1.0,1.0,0,1.0,1.0,1.0,0.6666666666666666,0.8783783783783784,0.25,1.0,1.0,0,0.36666666666666664,0,1.0,1.0,1.0,0.6,1.0,1.0,0,0,1.0,1.0,0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,0.5,1.0,0,1.0,0,1.0,1.0,0,0.41621621621621624,1.0,1.0,1.0,0,0.5,1.0,1.0,1.0,1.0,0.9642857142857143,1.0,1.0,0,1.0,0,0,0.9,1.0,1.0,1.0,1.0,0.7352941176470589,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.45454545454545453,1.0,0,0,1.0,0.9166666666666666,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0,1.0,1.0,0,0,0.9037900874635568,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.9860724233983287,0.6539792387543253,0.875,1.0,0.4,0,1.0,0.8888888888888888,1.0,1.0,1.0,1.0,1.0,0.6923076923076923,0,1.0,1.0,0,0.8333333333333334,1.0,0.058823529411764705,1.0,1.0,1.0,0.7663817663817664,0,1.0,1.0,0,0.9285714285714286,1.0,1.0,1.0,1.0,0.8,0,0.6,0,1.0,0.8181818181818182,1.0,0.4263959390862944,1.0,1.0,1.0,1.0,0.9506172839506173,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,0.36363636363636365,0.5238095238095238,1.0,1.0,1.0,1.0,0.2,1.0,0,0,0,1.0,0,0,0.5789473684210527,0.9,0,0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,0.5454545454545454,1.0,0.92,0,1.0,1.0,0.8,0.5483383685800605,1.0,1.0,1.0,1.0,0,0.5,1.0,1.0,0.16666666666666666,1.0,0,0.8421052631578947,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0,1.0,1.0,1.0,0.8823529411764706,1.0,0,0.5,0,1.0,1.0,0.8387096774193549,1.0,0.9523809523809523,0,0,0.4838709677419355,0,1.0,1.0,1.0,0.8648648648648649,0.5,1.0,0.9629629629629629,0.8571428571428571,1.0,0,1.0,1.0,1.0,0.4444444444444444,0.375,0.75,1.0,1.0,1.0,0.8008067018305927,1.0,0.7619047619047619,1.0,1.0,0,0.072992700729927,1.0,1.0,1.0,1.0,0.25,0,0.9230769230769231,1.0,1.0,1.0,1.0,0.8571428571428571,0.7235772357723578,0.8352272727272727,0,1.0,1.0,1.0,0.6915887850467289,1.0,1.0,0,0.42857142857142855,1.0,1.0,0.8,0.3333333333333333,1.0,1.0,1.0,0.75,0.16666666666666666,1.0,0.896551724137931,1.0,0.9166666666666666,1.0,1.0,1.0,1.0,0,1.0,0.045454545454545456,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0,1.0,1.0,0,0.6,1.0,0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0,0.2,1.0,0,1.0,1.0,0.75,1.0,0,1.0,1.0,1.0,1.0,0,1.0,1.0,0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3942307692307692,0,1.0,0,1.0,0,1.0,1.0,1.0,1.0,0.06666666666666667,0.7909502262443439,0,1.0,1.0,1.0,0.25,0.008771929824561403,1.0,1.0,0.9545454545454546,0.35294117647058826,0,0.6222222222222222,0.0625,1.0,0,0.9552238805970149,1.0,0,0.6666666666666666,1.0,0,0,0.6666666666666666,1.0,0,1.0,0,0.9830508474576272,1.0,1.0,1.0,1.0,1.0,0.8,1.0,0.85,1.0,1.0,1.0,0.9375,1.0,0.9090909090909091,0.7777777777777778,0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,0,0.75,0.5,1.0,1.0,0.875,1.0,0.3018867924528302,1.0,1.0,0.5,1.0,0.9696969696969697,0.5,0.6,0,1.0,1.0,1.0,0,0.6857142857142857,1.0,1.0,0.6190476190476191,0.3333333333333333,1.0,1.0,0,0,0.25,1.0,0.5909090909090909,1.0,1.0,1.0,0.16666666666666666,0,1.0,1.0,1.0,1.0,0.3333333333333333,0,1.0,1.0,0.6896551724137931,0.8461538461538461,1.0,1.0,1.0,0,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.18597560975609756,1.0,1.0,0.6666666666666666,0.5675675675675675,1.0,1.0,0,1.0,0.9380053908355795,1.0,0,1.0,1.0,0,1.0,0.14634146341463414,0.9,1.0,1.0,0.8333333333333334,0.3333333333333333,1.0,1.0,0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,0.4090909090909091,0,0.25,0,0,0.8095238095238095,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,0,0,0.9605263157894737,0.17391304347826086,1.0,1.0,1.0,1.0,1.0,1.0,0.3018867924528302,1.0,0.25,0.016129032258064516,1.0,0.16666666666666666,0.5,0.5454545454545454,0.8333333333333334,1.0,0.08333333333333333,0.25,1.0,0.5,1.0,1.0,0,0.43478260869565216,0,0,0,0,1.0,1.0,1.0,1.0,0,0,0.3333333333333333,0,1.0,0,1.0,1.0,0,1.0,0,0.4110429447852761,1.0,0.6666666666666666,1.0,1.0,0,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.16666666666666666,0,1.0,1.0,0.38461538461538464,1.0,1.0,0,0,0.1,1.0,0.3333333333333333,0.9444444444444444,1.0,0,0,0.9375,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,0.9565217391304348,1.0,0.5357142857142857,0.25,0.6666666666666666,1.0,1.0,1.0,0.8958333333333334,1.0,1.0,0.025,1.0,0,1.0,0,1.0,1.0,0.020833333333333332,1.0,1.0,0.8125,0,1.0,1.0,1.0,0.5555555555555556,1.0,0.9444444444444444,1.0,0,0.42857142857142855,1.0,1.0,1.0,1.0,0.3333333333333333,0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.5128205128205128,0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0821917808219178,0.1919191919191919,1.0,1.0,1.0,0.25,1.0,0,0.5136986301369864,0,1.0,0.7777777777777778,1.0,1.0,0.939453125,1.0,0.5,1.0,1.0,0,1.0,1.0,1.0,1.0,0,0.6,0,1.0,1.0,1.0,1.0,1.0,1.0,0.136986301369863,0,1.0,1.0,0.25,1.0,1.0,0.9230769230769231,0.6386554621848739,0,0,1.0,1.0,1.0,1.0,0,0.9411764705882353,1.0,1.0,0.9047619047619048,0,1.0,0.05555555555555555,1.0,1.0,0.05128205128205128,0,1.0,1.0,0.8888888888888888,1.0,1.0,0.5384615384615384,1.0,0.9571428571428572,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.13043478260869565,1.0,1.0,0.14285714285714285,1.0,0,1.0,0.04861111111111111,1.0,0.6,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9130434782608695,1.0,1.0,1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,1.0,1.0,0.9642857142857143,1.0,1.0,0,1.0,1.0,0.9371980676328503,1.0,0,1.0,0.673469387755102,0,1.0,0,0,1.0,1.0,0,1.0,0.9090909090909091,0.6226415094339622,1.0,1.0,0,1.0,0.8461538461538461,0.6857142857142857,1.0,1.0,1.0,1.0,0,0,1.0
astroquery,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.5714285714285714,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.014492753623188406,0.8888888888888888,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2727272727272727,0.5369127516778524,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,0.8255813953488372,0.75,0.22727272727272727,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,0.9,1.0,0.3181818181818182,1.0,1.0,0.25547445255474455,0.75,0.06666666666666667,1.0,0.16666666666666666
bitbake,0.07142857142857142,1.0,0.25,0.058823529411764705,0.5,0.1388888888888889,0.25,0.75,0.5555555555555556,0.42168674698795183,0.07692307692307693,1.0,1.0,0.4,1.0,0.4444444444444444,0.5,1.0,0.25,1.0,0,0.6666666666666666,0.5,1.0,0.4444444444444444,0.25,1.0,0.5,1.0,0.2857142857142857,0.25,1.0,1.0,0.5625,1.0,1.0,0.5,0,0.25,1.0,0.4,0.5,1.0,1.0,0.6222222222222222,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.2857142857142857,0.3582089552238806,1.0,1.0,1.0,0.017241379310344827,0.45454545454545453,1.0,0.3333333333333333,0.25,1.0,1.0,1.0,1.0,1.0,0.6578947368421053,0.5,1.0,0.125,0.21153846153846154,0.09375,0.5,1.0,0.05,0.5,0,0.8,0.25,0.5,0,1.0,0.36363636363636365,0.13333333333333333,0.5388349514563107,1.0,1.0,0.25,0.008695652173913044,0.48148148148148145,0.5,0.75,0.7,1.0,1.0,0.375,1.0,0.25,0.25,0.43333333333333335,1.0,0.8,0.5,1.0,1.0,0.7358490566037735,0.25,0.7142857142857143,0.16666666666666666
boto,1.0,0.7,1.0,0.75,0.6190476190476191,0.5833333333333334,0.8125,0.6666666666666666,1.0,0.6470588235294118,0.45454545454545453,0.3333333333333333,0.5,0.5714285714285714,0,0.14285714285714285,1.0,1.0,1.0,0.36363636363636365,1.0,0.6666666666666666,0.13333333333333333,0.29545454545454547,0.4166666666666667,0.9444444444444444,1.0,0.5454545454545454,0.3333333333333333,1.0,1.0,0.5,0.2857142857142857,1.0,0.7291666666666666,0.8962264150943396,1.0,1.0,0,1.0,0.16666666666666666,1.0,0.7777777777777778,0.5714285714285714,0.6530612244897959,1.0,0.3220338983050847,0.9,0.75,0.4,1.0,1.0,0.8888888888888888,0.7777777777777778,1.0,0.7190332326283988,0.7,0.45454545454545453,0.8,1.0,0.5172413793103449,1.0,1.0,1.0,0.8333333333333334,0.6,1.0,0.19047619047619047,0.1,1.0,0.009009009009009009,1.0,0.22727272727272727,0,1.0,0.3333333333333333,0.8,0.75,0.5,0.6666666666666666,1.0,0.2727272727272727,0.6666666666666666,0.7142857142857143,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,0.625,1.0,1.0,0.6,0.25,0.8571428571428571,0.3333333333333333,0,1.0,1.0,1.0,0.7777777777777778,1.0,0.4,1.0,0.6666666666666666,0.25,0.36,0.5,1.0,0.75,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.45,0.42857142857142855,1.0,0.8,0.2222222222222222,0.4444444444444444,0.8333333333333334,1.0,0.35714285714285715,1.0,1.0,0.2,1.0,0.7142857142857143,0.9690721649484536,0.6666666666666666,1.0,0.75,0,0.20168067226890757,1.0,1.0,1.0,0.8571428571428571,0.5555555555555556,1.0,1.0,0.9444444444444444,1.0,0.3333333333333333,1.0,0.7272727272727273,0.75,0.3333333333333333,1.0,0.5714285714285714,0.09090909090909091,1.0,0.6666666666666666,0.75,1.0,1.0,0.6666666666666666,0.8,1.0,0.8571428571428571,0.6666666666666666,0.25,0.5,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.5,0.09090909090909091,1.0,0.6666666666666666,0.44,0.5,0.6,0.8333333333333334,1.0,1.0,0.6666666666666666,1.0,0.4,1.0,1.0,1.0,1.0,0.8181818181818182,0.875,0.375,0.631578947368421,0.45454545454545453,1.0,0.45454545454545453,1.0,0.9090909090909091,0.3333333333333333,0.6842105263157895,0.5128205128205128,0.7841409691629956,1.0,1.0,1.0,0.6666666666666666,1.0,0.8333333333333334,1.0,0.375,0.43478260869565216,1.0,0.8,1.0,1.0,1.0,0.6666666666666666,0.5,1.0,0.7142857142857143,1.0,0.2222222222222222,1.0,1.0,0.3,1.0,0.6666666666666666,0.75,0.3333333333333333,0.6923076923076923,0.9705882352941176,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.75,1.0,0.5,0.5,1.0,1.0,0.6666666666666666,0.625,0.6,0.8181818181818182,0.6,0.875,1.0,0.375,0.8181818181818182,1.0,1.0,0.42857142857142855,1.0,1.0,0.75,1.0,1.0,0.6666666666666666,0.2,0.8666666666666667,0.4444444444444444,1.0,0.7,0.8571428571428571,1.0,0.5,1.0,0.8888888888888888,1.0,0.8333333333333334,1.0,0.45454545454545453,0.75,0.75,0.5833333333333334,0.2222222222222222,0.6666666666666666,0.25,0.7777777777777778,1.0,1.0,0.3333333333333333,0.5,0.5,0.925,0.25,1.0,1.0,0.75,1.0,1.0,0.9852941176470589,0.6,0.125,0.7705345501955672,1.0,1.0,1.0,0.9666666666666667,0.45454545454545453,0.5,0.5714285714285714,0.75,1.0,0.2222222222222222,1.0,1.0,1.0,0.2,0.42857142857142855,0.5714285714285714,1.0,0.2857142857142857,1.0,1.0,1.0,0.8082191780821918,0.17391304347826086,1.0,0.5185185185185185,0.6,0.75,0.75,0.5714285714285714,1.0,0.7777777777777778,0.75,1.0,1.0,0.6666666666666666,0.8333333333333334,0.7142857142857143,1.0,0.75,0.3333333333333333,0.5714285714285714,1.0,1.0,0.6065573770491803,0.5,0.9230769230769231,1.0,0.36363636363636365,1.0,0.6666666666666666,0.5384615384615384,0.6666666666666666,0.5625,0.3333333333333333,1.0,0.8333333333333334,1.0,0.5,0.3333333333333333
